team_id,gw,second_name,player_id,position,multiplier
41350,36,Pukki,315,11,1
41350,36,Foster,376,12,0
41350,36,Havertz,141,13,0
41350,36,Gelhardt,577,14,0
41350,36,Veltman,62,15,0
41350,37,Pickford,170,1,1
41350,37,Cash,44,2,2
41350,37,Digne,168,3,1
41350,37,Mykolenko,675,4,1
41350,37,De Bruyne,251,5,1
41350,37,Zaha,154,6,1
41350,37,Son,359,7,1
41350,37,Maddison,212,8,1
41350,37,de Andrade,180,9,1
41350,37,Ings,337,10,1
41350,37,Kane,357,11,1
41350,37,Foster,376,12,0
41350,37,Robertson,234,13,0
41350,37,Tsimikas,245,14,0
41350,37,Noble,406,15,0
130436,1,Sánchez,69,1,1
130436,1,Shaw,275,2,1
130436,1,Alexander-Arnold,237,3,1
130436,1,Cresswell,411,4,1
130436,1,Tsimikas,245,5,1
130436,1,Dias Belloli,196,6,1
130436,1,Salah,233,7,2
130436,1,Borges Fernandes,277,8,1
130436,1,Maddison,212,9,1
130436,1,Antonio,413,10,1
130436,1,Ings,337,11,1
130436,1,Foster,376,12,0
130436,1,Toney,78,13,0
130436,1,White,67,14,0
130436,1,Gilmour,145,15,0
130436,2,Sánchez,69,1,1
130436,2,Shaw,275,2,1
130436,2,Alexander-Arnold,237,3,1
130436,2,Tsimikas,245,4,1
130436,2,Maddison,212,5,1
130436,2,Dias Belloli,196,6,1
130436,2,Salah,233,7,2
130436,2,Borges Fernandes,277,8,1
130436,2,Toney,78,9,1
130436,2,Antonio,413,10,1
130436,2,Ings,337,11,1
130436,2,Foster,376,12,0
130436,2,Cresswell,411,13,0
130436,2,White,67,14,0
130436,2,Gilmour,145,15,0
130436,3,Sánchez,69,1,1
130436,3,Shaw,275,2,1
130436,3,Alexander-Arnold,237,3,1
130436,3,Cresswell,411,4,1
130436,3,Maddison,212,5,1
130436,3,Dias Belloli,196,6,1
130436,3,Salah,233,7,1
130436,3,Borges Fernandes,277,8,1
130436,3,Benrahma,419,9,1
130436,3,Antonio,413,10,2
130436,3,Ings,337,11,1
130436,3,Foster,376,12,0
130436,3,Tsimikas,245,13,0
130436,3,Scarlett,520,14,0
130436,3,White,67,15,0
130436,4,Sánchez,69,1,1
130436,4,Shaw,275,2,1
130436,4,Alexander-Arnold,237,3,1
130436,4,Cresswell,411,4,1
130436,4,White,67,5,1
130436,4,Salah,233,6,2
130436,4,Borges Fernandes,277,7,1
130436,4,Benrahma,419,8,1
130436,4,Dias Belloli,196,9,1
130436,4,Maddison,212,10,1
130436,4,Antonio,413,11,1
130436,4,Foster,376,12,0
130436,4,Calvert-Lewin,177,13,0
130436,4,Tsimikas,245,14,0
130436,4,Scarlett,520,15,0
130436,5,Sánchez,69,1,1
130436,5,Shaw,275,2,1
130436,5,Tsimikas,245,3,1
130436,5,Cresswell,411,4,1
130436,5,White,67,5,1
130436,5,Salah,233,6,2
130436,5,Borges Fernandes,277,7,1
130436,5,Maddison,212,8,1
130436,5,Benrahma,419,9,1
130436,5,Dias Belloli,196,10,1
130436,5,Bamford,189,11,1
130436,5,Foster,376,12,0
130436,5,Alexander-Arnold,237,13,0
130436,5,Scarlett,520,14,0
130436,5,Antonio,413,15,0
130436,6,Sánchez,69,1,1
130436,6,Shaw,275,2,1
130436,6,Alexander-Arnold,237,3,1
130436,6,Cresswell,411,4,1
130436,6,Dias Belloli,196,5,1
130436,6,Salah,233,6,2
130436,6,Borges Fernandes,277,7,1
130436,6,Benrahma,419,8,1
130436,6,Maddison,212,9,1
130436,6,Antonio,413,10,1
130436,6,Jiménez,430,11,1
130436,6,Foster,376,12,0
130436,6,White,67,13,0
130436,6,Tsimikas,245,14,0
130436,6,Scarlett,520,15,0
130436,7,Sánchez,69,1,1
130436,7,White,67,2,1
130436,7,Rüdiger,127,3,1
130436,7,Cresswell,411,4,1
130436,7,Dias Belloli,196,5,1
130436,7,Salah,233,6,1
130436,7,Benrahma,419,7,1
130436,7,Maddison,212,8,1
130436,7,Lukaku,529,9,2
130436,7,Antonio,413,10,1
130436,7,Jiménez,430,11,1
130436,7,Foster,376,12,0
130436,7,Soares de Paulo,50,13,0
130436,7,Tsimikas,245,14,0
130436,7,Alexander-Arnold,237,15,0
130436,8,Sánchez,69,1,1
130436,8,Alexander-Arnold,237,2,1
130436,8,Cresswell,411,3,1
130436,8,White,67,4,1
130436,8,Salah,233,5,2
130436,8,Smith Rowe,21,6,1
130436,8,Benrahma,419,7,1
130436,8,Soares de Paulo,50,8,1
130436,8,Lukaku,529,9,1
130436,8,Jiménez,430,10,1
130436,8,Antonio,413,11,1
130436,8,Foster,376,12,0
130436,8,Dias Belloli,196,13,0
130436,8,Tsimikas,245,14,0
130436,8,Rüdiger,127,15,0
130436,9,Foster,376,1,1
130436,9,Chilwell,135,2,1
130436,9,Alexander-Arnold,237,3,1
130436,9,Rüdiger,127,4,1
130436,9,White,67,5,1
130436,9,Dias Belloli,196,6,1
130436,9,Salah,233,7,2
130436,9,Benrahma,419,8,1
130436,9,Vardy,205,9,1
130436,9,Antonio,413,10,1
130436,9,Jiménez,430,11,1
130436,9,Sánchez,69,12,0
130436,9,Smith Rowe,21,13,0
130436,9,Cresswell,411,14,0
130436,9,Soares de Paulo,50,15,0
130436,10,Foster,376,1,1
130436,10,Rüdiger,127,2,1
130436,10,Alexander-Arnold,237,3,1
130436,10,Chilwell,135,4,1
130436,10,Cresswell,411,5,1
130436,10,Salah,233,6,2
130436,10,Smith Rowe,21,7,1
130436,10,Dias Belloli,196,8,1
130436,10,Vardy,205,9,1
130436,10,Jiménez,430,10,1
130436,10,Antonio,413,11,1
130436,10,Sánchez,69,12,0
130436,10,Mount,138,13,0
130436,10,White,67,14,0
130436,10,Soares de Paulo,50,15,0
130436,11,Sánchez,69,1,1
130436,11,Chilwell,135,2,1
130436,11,Alexander-Arnold,237,3,1
130436,11,Rüdiger,127,4,1
130436,11,Smith Rowe,21,5,1
130436,11,Dias Belloli,196,6,1
130436,11,Salah,233,7,2
130436,11,Mount,138,8,1
130436,11,Vardy,205,9,1
130436,11,Antonio,413,10,1
130436,11,Jiménez,430,11,1
130436,11,Foster,376,12,0
130436,11,White,67,13,0
130436,11,Cresswell,411,14,0
130436,11,Soares de Paulo,50,15,0
130436,12,Foster,376,1,1
130436,12,Cancelo,256,2,1
130436,12,Alexander-Arnold,237,3,1
130436,12,Chilwell,135,4,1
130436,12,Reguilón,370,5,1
130436,12,Salah,233,6,2
130436,12,Mount,138,7,1
130436,12,Smith Rowe,21,8,1
130436,12,Vardy,205,9,1
130436,12,Jiménez,430,10,1
130436,12,Antonio,413,11,1
130436,12,Sánchez,69,12,0
130436,12,Dias Belloli,196,13,0
130436,12,White,67,14,0
130436,12,Soares de Paulo,50,15,0
130436,13,Ramsdale,559,1,1
130436,13,Cancelo,256,2,1
130436,13,Alexander-Arnold,237,3,1
130436,13,James,142,4,1
130436,13,Salah,233,5,2
130436,13,Smith Rowe,21,6,1
130436,13,Jota,240,7,1
130436,13,Dias Belloli,196,8,1
130436,13,Antonio,413,9,1
130436,13,Vardy,205,10,1
130436,13,Jiménez,430,11,1
130436,13,Foster,376,12,0
130436,13,Reguilón,370,13,0
130436,13,Gilmour,145,14,0
130436,13,Johnson,425,15,0
130436,14,Ramsdale,559,1,1
130436,14,Cancelo,256,2,1
130436,14,Alexander-Arnold,237,3,1
130436,14,Johnson,425,4,1
130436,14,Reguilón,370,5,1
130436,14,Salah,233,6,2
130436,14,Jota,240,7,1
130436,14,Dias Belloli,196,8,1
130436,14,Vardy,205,9,1
130436,14,Jiménez,430,10,1
130436,14,Antonio,413,11,1
130436,14,Foster,376,12,0
130436,14,James,142,13,0
130436,14,Smith Rowe,21,14,0
130436,14,Gilmour,145,15,0
130436,15,Ramsdale,559,1,1
130436,15,Cancelo,256,2,1
130436,15,Alexander-Arnold,237,3,1
130436,15,James,142,4,1
130436,15,Reguilón,370,5,1
130436,15,Alonso,122,6,1
130436,15,Salah,233,7,2
130436,15,Jota,240,8,1
130436,15,Dias Belloli,196,9,1
130436,15,Antonio,413,10,1
130436,15,Vardy,205,11,1
130436,15,Foster,376,12,0
130436,15,Smith Rowe,21,13,0
130436,15,King,468,14,0
130436,15,Gilmour,145,15,0
130436,16,Ramsdale,559,1,1
130436,16,Cancelo,256,2,1
130436,16,Alexander-Arnold,237,3,1
130436,16,James,142,4,1
130436,16,Alonso,122,5,1
130436,16,Dalot Teixeira,510,6,1
130436,16,Salah,233,7,2
130436,16,Jota,240,8,1
130436,16,Gray,484,9,1
130436,16,King,468,10,1
130436,16,Antonio,413,11,1
130436,16,Foster,376,12,0
130436,16,Smith Rowe,21,13,0
130436,16,Vardy,205,14,0
130436,16,Gilmour,145,15,0
130436,17,Ramsdale,559,1,1
130436,17,James,142,2,1
130436,17,Alexander-Arnold,237,3,1
130436,17,Alonso,122,4,1
130436,17,Gray,484,5,1
130436,17,Salah,233,6,2
130436,17,Jota,240,7,1
130436,17,Smith Rowe,21,8,1
130436,17,Gilmour,145,9,1
130436,17,King,468,10,1
130436,17,Antonio,413,11,1
130436,17,Foster,376,12,0
130436,17,Dalot Teixeira,510,13,0
130436,17,dos Santos Aveiro,579,14,0
130436,17,Cancelo,256,15,0
130436,18,Ramsdale,559,1,1
130436,18,James,142,2,1
130436,18,Alexander-Arnold,237,3,1
130436,18,Alonso,122,4,1
130436,18,Cancelo,256,5,1
130436,18,Foden,265,6,1
130436,18,Salah,233,7,2
130436,18,Jota,240,8,1
130436,18,Smith Rowe,21,9,1
130436,18,King,468,10,1
130436,18,Lacazette,6,11,1
130436,18,Foster,376,12,0
130436,18,Dalot Teixeira,510,13,0
130436,18,Antonio,413,14,0
130436,18,Gilmour,145,15,0
130436,19,Ramsdale,559,1,1
130436,19,James,142,2,1
130436,19,Dalot Teixeira,510,3,1
130436,19,Alonso,122,4,1
130436,19,Cancelo,256,5,1
130436,19,Foden,265,6,1
130436,19,Son,359,7,1
130436,19,Gilmour,145,8,1
130436,19,Smith Rowe,21,9,1
130436,19,Antonio,413,10,1
130436,19,dos Santos Aveiro,579,11,2
