Understat_ID, FPL_ID, Understat_Name, FPL_Name
-1,474,,Pedro Lomba Neto
-1,475,,Bruno André Cavaco Jordao
-1,476,,Leonardo Campana
-1,515,,Vitor Ferreira
-1,546,,Nélson Cabral Semedo
-1,553,,Meritan Shabani
-1,611,,Taylor Perry
-1,614,,Luke Cundle
-1,615,,Lewis Richards
-1,616,,Christian Marques
-1,617,,Andreas Söndergaard
-1,629,,Nigel Lonwijk
-1,642,,Willian José Da Silva
-1,649,,Hugo Bueno
